,0,1,2,3,4,5,6
22526,12.0,2.2,29.0,138.0,0.0018,8.0,343.0
22527,7.0,2.2,36.0,91.0,0.0016,8.0,184.0
22528,30.0,2.2,91.0,178.0,0.002,8.0,1245.0
22529,19.0,2.2,246.0,86.0,0.0014,8.0,691.0
22530,10.0,0.97,165.0,96.0,0.0013,11.7,361.0
22531,8.0,0.97,83.0,113.0,0.0017,11.7,316.0
22532,22.0,2.2,56.0,127.0,0.0014,8.0,430.0
22533,23.0,0.97,26.0,145.0,0.0002,11.7,114.0
22534,15.0,0.97,114.0,102.0,0.0017,8.0,422.0
22535,15.0,0.97,117.0,138.0,0.0018,8.0,709.0
22536,8.0,0.97,116.0,175.0,0.0013,8.0,757.0
22537,6.0,0.97,160.0,75.0,0.0007,11.7,160.0
22538,9.0,0.97,232.0,151.0,0.001,8.0,618.0
22539,30.0,2.2,36.0,96.0,0.0012,11.7,151.0
22540,17.0,0.97,26.0,177.0,0.0022,8.0,417.0
22541,6.0,2.2,61.0,83.0,0.0016,8.0,223.0
22542,30.0,0.97,94.0,68.0,0.0008,8.0,183.0
22543,13.0,0.97,194.0,76.0,0.0018,11.7,378.0
22544,20.0,0.97,10.0,161.0,0.0007,8.0,126.0
22545,26.0,0.97,199.0,130.0,0.0006,11.7,592.0
22546,25.0,0.97,242.0,93.0,0.0016,8.0,650.0
22547,17.0,0.97,51.0,99.0,0.0017,11.7,182.0
22548,21.0,2.2,120.0,64.0,0.0006,11.7,204.0
22549,12.0,0.97,177.0,159.0,0.0015,11.7,928.0
22550,14.0,2.2,240.0,162.0,0.0004,11.7,1031.0
22551,19.0,2.2,68.0,128.0,0.0022,11.7,456.0
22552,26.0,0.97,250.0,173.0,0.0001,8.0,655.0
22553,17.0,2.2,101.0,96.0,0.0002,8.0,259.0
22554,12.0,2.2,82.0,140.0,0.0013,11.7,522.0
22555,26.0,0.97,217.0,105.0,0.0002,8.0,432.0
22556,29.0,0.97,18.0,126.0,0.0003,8.0,95.0
22557,29.0,0.97,52.0,81.0,0.0011,8.0,150.0
22558,24.0,2.2,85.0,151.0,0.0004,8.0,540.0
22559,17.0,2.2,208.0,112.0,0.0023,11.7,835.0
22560,23.0,2.2,183.0,82.0,0.0001,11.7,264.0
22561,23.0,2.2,19.0,66.0,0.0005,11.7,44.0
22562,7.0,0.97,225.0,114.0,0.0011,11.7,253.0
22563,25.0,0.97,167.0,77.0,0.0022,11.7,351.0
22564,27.0,0.97,29.0,74.0,0.0007,8.0,76.0
22565,13.0,2.2,166.0,176.0,0.0015,8.0,1682.0
22566,10.0,0.97,167.0,63.0,0.0023,8.0,292.0
22567,28.0,0.97,125.0,69.0,0.0004,11.7,189.0
22568,15.0,2.2,85.0,162.0,0.0006,8.0,688.0
22569,13.0,2.2,58.0,141.0,0.0019,11.7,462.0
22570,20.0,0.97,30.0,121.0,0.0014,8.0,199.0
22571,23.0,0.97,138.0,121.0,0.0012,8.0,577.0
22572,19.0,2.2,17.0,85.0,0.002,11.7,82.0
22573,7.0,2.2,168.0,64.0,0.0005,8.0,168.0
22574,13.0,2.2,118.0,160.0,0.0015,11.7,888.0
22575,8.0,0.97,143.0,99.0,0.0014,8.0,304.0
22576,10.0,0.97,140.0,127.0,0.001,8.0,488.0
22577,17.0,0.97,31.0,150.0,0.0013,8.0,292.0
22578,27.0,0.97,109.0,86.0,0.002,8.0,331.0
22579,30.0,0.97,94.0,89.0,0.0011,8.0,270.0
22580,11.0,2.2,70.0,144.0,0.0001,11.7,184.0
22581,11.0,2.2,139.0,94.0,0.0007,8.0,417.0
22582,26.0,0.97,212.0,165.0,0.0015,11.7,1124.0
22583,29.0,0.97,120.0,73.0,0.0021,11.7,251.0
22584,7.0,0.97,133.0,96.0,0.0016,11.7,249.0
22585,12.0,0.97,146.0,154.0,0.0005,11.7,495.0
22586,6.0,2.2,186.0,69.0,0.0014,8.0,198.0
22587,26.0,0.97,165.0,162.0,0.0015,8.0,1130.0
22588,30.0,2.2,243.0,83.0,0.0018,11.7,586.0
22589,23.0,2.2,164.0,71.0,0.0006,8.0,333.0
22590,9.0,0.97,38.0,177.0,0.0018,8.0,506.0
22591,9.0,2.2,89.0,166.0,0.0011,11.7,708.0
22592,17.0,2.2,241.0,159.0,0.0012,11.7,1369.0
22593,7.0,2.2,144.0,90.0,0.0001,11.7,144.0
22594,9.0,2.2,187.0,114.0,0.0001,8.0,187.0
22595,7.0,0.97,12.0,102.0,0.0018,8.0,83.0
22596,25.0,0.97,10.0,140.0,0.001,8.0,108.0
22597,25.0,2.2,216.0,151.0,0.0013,11.7,1187.0
22598,20.0,2.2,62.0,100.0,0.0005,11.7,194.0
22599,23.0,0.97,122.0,153.0,0.0003,8.0,529.0
22600,30.0,0.97,171.0,178.0,0.0013,11.7,1050.0
22601,16.0,2.2,155.0,161.0,0.0011,8.0,1243.0
22602,22.0,0.97,191.0,165.0,0.0023,8.0,1467.0
22603,6.0,0.97,53.0,72.0,0.0017,11.7,102.0
22604,24.0,0.97,240.0,66.0,0.0008,8.0,392.0
22605,7.0,0.97,54.0,77.0,0.0003,11.7,54.0
22606,23.0,2.2,162.0,62.0,0.0012,11.7,284.0
22607,8.0,0.97,131.0,124.0,0.0008,8.0,271.0
22608,15.0,0.97,201.0,180.0,0.0009,8.0,1338.0
22609,22.0,2.2,135.0,68.0,0.0015,11.7,279.0
22610,15.0,0.97,25.0,73.0,0.0016,8.0,81.0
22611,27.0,2.2,249.0,70.0,0.0006,11.7,411.0
22612,22.0,0.97,213.0,79.0,0.0012,11.7,396.0
22613,22.0,0.97,85.0,168.0,0.0015,8.0,756.0
22614,24.0,2.2,54.0,84.0,0.0017,11.7,183.0
22615,16.0,2.2,99.0,60.0,0.0011,11.7,179.0
22616,11.0,2.2,35.0,87.0,0.0016,11.7,137.0
22617,7.0,0.97,55.0,107.0,0.0019,11.7,223.0
22618,11.0,0.97,128.0,128.0,0.0007,8.0,424.0
22619,15.0,2.2,151.0,75.0,0.0011,8.0,374.0
22620,10.0,0.97,30.0,152.0,0.0014,11.7,238.0
22621,12.0,2.2,94.0,71.0,0.002,8.0,274.0
22622,15.0,2.2,122.0,95.0,0.0018,11.7,411.0
22623,9.0,2.2,157.0,175.0,0.0005,11.7,801.0
22624,8.0,0.97,13.0,180.0,0.0011,11.7,168.0
22625,30.0,0.97,210.0,166.0,0.0012,8.0,1312.0
22626,21.0,0.97,246.0,99.0,0.0022,11.7,648.0
22627,9.0,2.2,248.0,94.0,0.0007,8.0,411.0
22628,7.0,2.2,193.0,73.0,0.0022,8.0,420.0
22629,24.0,2.2,157.0,110.0,0.0007,11.7,490.0
22630,16.0,2.2,179.0,116.0,0.0013,11.7,680.0
22631,28.0,2.2,128.0,163.0,0.0009,8.0,1046.0
22632,24.0,2.2,133.0,153.0,0.0002,8.0,629.0
22633,29.0,2.2,189.0,85.0,0.0021,11.7,512.0
22634,18.0,0.97,75.0,76.0,0.0022,11.7,182.0
22635,18.0,2.2,167.0,65.0,0.001,8.0,337.0
22636,7.0,2.2,139.0,70.0,0.0015,11.7,260.0
22637,18.0,2.2,101.0,81.0,0.0006,8.0,264.0
22638,28.0,2.2,205.0,93.0,0.0023,8.0,756.0
22639,22.0,2.2,244.0,91.0,0.0003,8.0,534.0
22640,18.0,0.97,120.0,158.0,0.0003,8.0,541.0
22641,8.0,0.97,75.0,96.0,0.002,11.7,243.0
22642,7.0,0.97,27.0,69.0,0.0006,11.7,46.0
22643,6.0,0.97,70.0,73.0,0.0013,11.7,93.0
22644,27.0,0.97,184.0,113.0,0.0006,8.0,547.0
22645,25.0,2.2,85.0,79.0,0.0008,8.0,238.0
22646,13.0,0.97,101.0,167.0,0.002,11.7,733.0
22647,10.0,2.2,26.0,125.0,0.0019,11.7,213.0
22648,27.0,0.97,149.0,74.0,0.0014,8.0,324.0
22649,24.0,0.97,107.0,129.0,0.0003,8.0,370.0
22650,27.0,0.97,161.0,178.0,0.0009,8.0,1126.0
22651,21.0,0.97,215.0,152.0,0.0002,8.0,619.0
22652,26.0,2.2,18.0,78.0,0.0011,8.0,78.0
22653,30.0,2.2,45.0,157.0,0.0003,8.0,338.0
22654,20.0,2.2,19.0,128.0,0.0018,11.7,176.0
22655,15.0,2.2,63.0,100.0,0.0015,8.0,317.0
22656,8.0,2.2,43.0,95.0,0.002,11.7,194.0
22657,11.0,2.2,239.0,87.0,0.0017,11.7,606.0
22658,10.0,0.97,203.0,64.0,0.0008,8.0,203.0
22659,17.0,2.2,47.0,83.0,0.0019,8.0,202.0
22660,25.0,0.97,158.0,62.0,0.0012,8.0,276.0
22661,11.0,0.97,75.0,74.0,0.0012,8.0,181.0
22662,22.0,2.2,223.0,176.0,0.0019,11.7,1763.0
22663,30.0,0.97,98.0,130.0,0.002,8.0,581.0
22664,8.0,2.2,143.0,144.0,0.0002,11.7,219.0
22665,25.0,0.97,186.0,139.0,0.0007,8.0,776.0
22666,24.0,2.2,96.0,133.0,0.0013,11.7,536.0
22667,20.0,0.97,78.0,164.0,0.0012,11.7,509.0
22668,22.0,2.2,104.0,134.0,0.0014,8.0,730.0
22669,26.0,0.97,138.0,160.0,0.0016,11.7,798.0
22670,7.0,0.97,82.0,173.0,0.0006,8.0,306.0
22671,19.0,0.97,46.0,170.0,0.0018,11.7,422.0
22672,8.0,0.97,227.0,135.0,0.0006,11.7,256.0
22673,15.0,2.2,233.0,123.0,0.0009,8.0,1002.0
22674,14.0,2.2,72.0,68.0,0.0012,11.7,160.0
22675,17.0,2.2,229.0,104.0,0.0001,8.0,265.0
22676,26.0,2.2,215.0,110.0,0.0018,11.7,782.0
22677,6.0,2.2,110.0,108.0,0.0006,8.0,207.0
22678,15.0,2.2,22.0,120.0,0.0003,8.0,128.0
22679,11.0,0.97,108.0,158.0,0.0021,8.0,886.0
22680,12.0,0.97,196.0,83.0,0.0023,11.7,439.0
22681,14.0,2.2,80.0,67.0,0.0003,8.0,152.0
22682,24.0,0.97,155.0,110.0,0.0007,8.0,479.0
22683,7.0,2.2,20.0,171.0,0.0018,11.7,312.0
22684,17.0,2.2,128.0,159.0,0.0015,8.0,1167.0
22685,25.0,0.97,10.0,165.0,0.0018,11.7,140.0
22686,9.0,2.2,239.0,74.0,0.0023,11.7,529.0
22687,27.0,0.97,49.0,171.0,0.0018,8.0,564.0
22688,14.0,0.97,200.0,110.0,0.0007,8.0,500.0
22689,27.0,2.2,21.0,160.0,0.0022,11.7,304.0
22690,25.0,0.97,88.0,65.0,0.0003,11.7,128.0
22691,11.0,0.97,196.0,155.0,0.0006,11.7,563.0
22692,22.0,2.2,49.0,85.0,0.0017,8.0,210.0
22693,6.0,0.97,158.0,131.0,0.0004,8.0,158.0
22694,21.0,0.97,205.0,170.0,0.0004,11.7,809.0
22695,28.0,0.97,224.0,83.0,0.001,11.7,421.0
22696,22.0,2.2,56.0,66.0,0.0016,8.0,158.0
22697,10.0,2.2,197.0,160.0,0.001,11.7,1135.0
22698,19.0,2.2,101.0,118.0,0.0022,11.7,528.0
22699,28.0,0.97,158.0,106.0,0.0017,8.0,571.0
22700,23.0,0.97,79.0,81.0,0.0022,8.0,243.0
22701,13.0,2.2,230.0,109.0,0.0003,8.0,462.0
22702,14.0,2.2,214.0,107.0,0.0016,8.0,881.0
22703,25.0,0.97,119.0,88.0,0.0004,8.0,259.0
22704,11.0,0.97,135.0,62.0,0.0017,11.7,222.0
22705,9.0,0.97,72.0,175.0,0.0022,11.7,646.0
22706,25.0,0.97,141.0,109.0,0.0003,8.0,363.0
22707,30.0,2.2,71.0,76.0,0.0004,11.7,146.0
22708,27.0,2.2,230.0,155.0,0.0014,8.0,1648.0
22709,30.0,2.2,62.0,152.0,0.0016,8.0,665.0
22710,30.0,2.2,88.0,132.0,0.0003,8.0,409.0
22711,18.0,0.97,177.0,101.0,0.0022,8.0,617.0
22712,21.0,2.2,60.0,178.0,0.001,8.0,751.0
22713,19.0,2.2,171.0,167.0,0.0003,11.7,791.0
22714,16.0,0.97,111.0,91.0,0.0002,8.0,155.0
22715,25.0,2.2,139.0,95.0,0.002,11.7,466.0
22716,15.0,0.97,123.0,174.0,0.0008,8.0,864.0
22717,14.0,2.2,99.0,91.0,0.001,8.0,344.0
22718,6.0,0.97,133.0,150.0,0.0017,11.7,456.0
22719,21.0,2.2,159.0,60.0,0.001,8.0,298.0
22720,25.0,0.97,66.0,68.0,0.0005,8.0,126.0
22721,18.0,0.97,97.0,71.0,0.0009,8.0,201.0
22722,16.0,0.97,156.0,154.0,0.0005,11.7,601.0
22723,28.0,2.2,132.0,149.0,0.0004,8.0,724.0
22724,19.0,0.97,170.0,155.0,0.0001,11.7,304.0
22725,19.0,0.97,87.0,90.0,0.0014,11.7,230.0
22726,6.0,0.97,39.0,99.0,0.0016,11.7,141.0
22727,24.0,0.97,60.0,124.0,0.0007,8.0,282.0
22728,6.0,2.2,131.0,173.0,0.002,11.7,1145.0
22729,29.0,2.2,89.0,168.0,0.0022,8.0,1133.0
22730,18.0,2.2,22.0,106.0,0.0008,11.7,111.0
22731,16.0,0.97,73.0,80.0,0.0021,11.7,188.0
22732,6.0,2.2,23.0,128.0,0.0021,8.0,267.0
22733,19.0,0.97,244.0,132.0,0.0012,8.0,1007.0
22734,11.0,2.2,37.0,96.0,0.0003,11.7,110.0
22735,12.0,2.2,87.0,148.0,0.0022,8.0,882.0
22736,21.0,0.97,199.0,168.0,0.0005,8.0,1008.0
22737,16.0,2.2,32.0,104.0,0.0009,8.0,180.0
22738,17.0,2.2,19.0,123.0,0.0014,8.0,191.0
22739,10.0,2.2,167.0,171.0,0.0003,11.7,625.0
22740,11.0,0.97,71.0,168.0,0.0016,11.7,541.0
22741,21.0,0.97,34.0,122.0,0.0015,11.7,182.0
22742,6.0,2.2,167.0,132.0,0.0011,8.0,540.0
22743,7.0,0.97,60.0,172.0,0.0011,11.7,403.0
22744,8.0,2.2,193.0,180.0,0.0008,11.7,1092.0
22745,21.0,2.2,175.0,94.0,0.0009,8.0,542.0
22746,20.0,2.2,135.0,169.0,0.0014,8.0,1325.0
22747,12.0,0.97,32.0,174.0,0.0001,11.7,126.0
22748,16.0,2.2,103.0,121.0,0.0006,8.0,481.0
22749,13.0,2.2,93.0,66.0,0.0015,8.0,232.0
22750,8.0,2.2,81.0,119.0,0.0008,8.0,400.0
22751,20.0,2.2,51.0,83.0,0.0002,8.0,126.0
22752,25.0,2.2,111.0,127.0,0.0018,8.0,750.0
22753,26.0,0.97,74.0,122.0,0.0022,11.7,355.0
22754,27.0,2.2,19.0,165.0,0.0001,8.0,145.0
22755,6.0,0.97,147.0,153.0,0.0003,8.0,147.0
22756,29.0,2.2,208.0,104.0,0.0004,11.7,501.0
22757,15.0,0.97,140.0,145.0,0.0006,11.7,530.0
22758,27.0,2.2,58.0,175.0,0.0001,11.7,287.0
22759,13.0,0.97,73.0,61.0,0.0022,11.7,138.0
22760,29.0,0.97,210.0,104.0,0.0008,8.0,578.0
22761,9.0,0.97,48.0,75.0,0.0023,8.0,151.0
22762,12.0,2.2,100.0,136.0,0.0007,8.0,596.0
22763,11.0,2.2,243.0,147.0,0.0006,11.7,932.0
22764,25.0,2.2,25.0,68.0,0.0012,11.7,69.0
22765,10.0,0.97,184.0,79.0,0.0001,11.7,184.0
22766,16.0,2.2,244.0,132.0,0.0015,11.7,1085.0
22767,11.0,2.2,79.0,165.0,0.0011,11.7,645.0
22768,11.0,2.2,189.0,88.0,0.0007,8.0,449.0
22769,25.0,2.2,224.0,126.0,0.0021,8.0,1276.0
22770,9.0,0.97,216.0,102.0,0.0012,8.0,366.0
22771,29.0,2.2,197.0,114.0,0.0007,11.7,613.0
22772,13.0,2.2,93.0,144.0,0.0005,11.7,458.0
22773,30.0,2.2,95.0,81.0,0.0002,8.0,201.0
22774,10.0,0.97,119.0,171.0,0.0006,11.7,515.0
22775,29.0,2.2,67.0,119.0,0.0022,8.0,497.0
22776,24.0,0.97,37.0,168.0,0.002,11.7,367.0
22777,11.0,0.97,124.0,149.0,0.002,8.0,868.0
22778,23.0,2.2,187.0,162.0,0.0013,11.7,1205.0
22779,11.0,2.2,58.0,63.0,0.0006,8.0,125.0
22780,30.0,2.2,184.0,66.0,0.0018,11.7,360.0
22781,8.0,0.97,154.0,119.0,0.0021,11.7,528.0
22782,8.0,2.2,170.0,62.0,0.0012,11.7,238.0
22783,7.0,0.97,133.0,164.0,0.0016,11.7,616.0
22784,7.0,0.97,217.0,145.0,0.0006,8.0,227.0
22785,6.0,0.97,106.0,108.0,0.001,8.0,155.0
22786,14.0,2.2,80.0,165.0,0.0013,11.7,684.0
22787,12.0,2.2,220.0,175.0,0.0002,8.0,678.0
22788,13.0,0.97,197.0,138.0,0.0009,8.0,778.0
22789,8.0,0.97,178.0,138.0,0.0009,11.7,376.0
22790,16.0,2.2,246.0,144.0,0.0012,8.0,1458.0
22791,18.0,2.2,237.0,134.0,0.0015,11.7,1087.0
22792,26.0,0.97,60.0,67.0,0.0003,11.7,94.0
22793,15.0,0.97,88.0,69.0,0.0021,11.7,183.0
22794,21.0,2.2,132.0,68.0,0.0017,8.0,326.0
22795,20.0,0.97,57.0,155.0,0.0023,11.7,448.0
22796,17.0,2.2,82.0,95.0,0.0014,8.0,348.0
22797,8.0,0.97,78.0,138.0,0.0019,8.0,527.0
22798,6.0,2.2,136.0,149.0,0.0002,11.7,136.0
22799,7.0,2.2,102.0,94.0,0.0011,8.0,317.0
22800,26.0,2.2,182.0,63.0,0.0001,8.0,221.0
22801,6.0,2.2,51.0,129.0,0.0015,8.0,417.0
22802,11.0,2.2,143.0,163.0,0.0013,11.7,1007.0
22803,12.0,0.97,73.0,94.0,0.0009,8.0,229.0
22804,29.0,2.2,97.0,144.0,0.0012,8.0,753.0
22805,19.0,2.2,136.0,115.0,0.0004,11.7,410.0
22806,20.0,2.2,79.0,62.0,0.0007,8.0,162.0
22807,16.0,2.2,159.0,76.0,0.0011,11.7,341.0
22808,13.0,2.2,24.0,110.0,0.0012,8.0,175.0
22809,25.0,2.2,102.0,80.0,0.001,11.7,249.0
22810,16.0,2.2,30.0,171.0,0.0018,8.0,526.0
22811,9.0,0.97,196.0,113.0,0.001,8.0,360.0
22812,12.0,2.2,204.0,180.0,0.0009,11.7,1382.0
22813,12.0,0.97,59.0,127.0,0.0009,8.0,310.0
22814,13.0,2.2,237.0,121.0,0.0009,11.7,816.0
22815,16.0,2.2,105.0,106.0,0.001,11.7,373.0
22816,22.0,0.97,47.0,132.0,0.0002,8.0,187.0
22817,20.0,0.97,198.0,117.0,0.0002,8.0,372.0
22818,20.0,0.97,162.0,121.0,0.0001,11.7,215.0
22819,12.0,2.2,79.0,67.0,0.0023,8.0,229.0
22820,16.0,2.2,145.0,88.0,0.0021,11.7,437.0
22821,15.0,2.2,91.0,166.0,0.0022,11.7,887.0
22822,27.0,0.97,182.0,101.0,0.0009,8.0,511.0
22823,18.0,0.97,211.0,95.0,0.0017,11.7,516.0
22824,17.0,2.2,161.0,145.0,0.0001,11.7,412.0
22825,18.0,2.2,178.0,74.0,0.0011,11.7,362.0
22826,16.0,0.97,200.0,64.0,0.002,11.7,334.0
22827,10.0,2.2,222.0,85.0,0.0013,11.7,519.0
22828,6.0,2.2,95.0,108.0,0.0012,8.0,356.0
22829,14.0,2.2,135.0,95.0,0.0002,11.7,252.0
22830,24.0,2.2,21.0,171.0,0.0001,8.0,166.0
22831,7.0,2.2,63.0,143.0,0.0014,8.0,577.0
22832,16.0,0.97,103.0,70.0,0.001,11.7,186.0
22833,11.0,0.97,183.0,113.0,0.0017,8.0,663.0
22834,24.0,2.2,96.0,138.0,0.0003,8.0,468.0
22835,8.0,0.97,78.0,60.0,0.0015,11.7,116.0
22836,13.0,0.97,38.0,136.0,0.0004,8.0,201.0
22837,8.0,2.2,47.0,139.0,0.0002,11.7,167.0
22838,6.0,2.2,110.0,96.0,0.0016,11.7,339.0
22839,21.0,2.2,193.0,97.0,0.0012,8.0,654.0
22840,12.0,2.2,217.0,76.0,0.0004,11.7,277.0
22841,21.0,2.2,223.0,77.0,0.0002,8.0,367.0
22842,11.0,0.97,154.0,140.0,0.0003,11.7,252.0
22843,25.0,2.2,91.0,151.0,0.0018,11.7,704.0
22844,12.0,0.97,113.0,143.0,0.0009,11.7,491.0
22845,18.0,0.97,18.0,116.0,0.0001,11.7,52.0
22846,30.0,0.97,81.0,152.0,0.0005,11.7,362.0
22847,11.0,2.2,89.0,71.0,0.0005,11.7,170.0
22848,9.0,2.2,192.0,73.0,0.0006,11.7,221.0
22849,13.0,2.2,194.0,155.0,0.0013,11.7,1148.0
22850,16.0,2.2,222.0,138.0,0.0009,8.0,1164.0
22851,27.0,2.2,117.0,144.0,0.0018,11.7,775.0
22852,12.0,2.2,84.0,159.0,0.0001,8.0,274.0
22853,17.0,2.2,179.0,65.0,0.0023,11.7,362.0
22854,11.0,0.97,187.0,112.0,0.0007,11.7,362.0
22855,11.0,0.97,246.0,121.0,0.0006,11.7,389.0
22856,19.0,2.2,179.0,133.0,0.0014,8.0,1061.0
22857,25.0,0.97,88.0,116.0,0.0005,8.0,310.0
22858,23.0,2.2,147.0,93.0,0.0001,11.7,259.0
22859,21.0,0.97,41.0,173.0,0.001,8.0,424.0
22860,8.0,2.2,150.0,90.0,0.0009,8.0,346.0
22861,12.0,2.2,102.0,67.0,0.0017,11.7,224.0
22862,9.0,2.2,83.0,172.0,0.0007,8.0,775.0
22863,6.0,0.97,89.0,168.0,0.0011,11.7,352.0
22864,11.0,2.2,234.0,86.0,0.0018,11.7,594.0
22865,29.0,2.2,24.0,140.0,0.0012,8.0,272.0
22866,8.0,2.2,52.0,93.0,0.001,11.7,181.0
22867,15.0,2.2,225.0,157.0,0.0016,8.0,1727.0
22868,13.0,0.97,98.0,121.0,0.0022,8.0,529.0
22869,26.0,2.2,178.0,129.0,0.0017,11.7,858.0
22870,12.0,2.2,225.0,115.0,0.0019,8.0,1072.0
22871,29.0,0.97,89.0,84.0,0.0017,8.0,264.0
22872,28.0,2.2,94.0,76.0,0.0017,11.7,245.0
22873,24.0,2.2,231.0,130.0,0.0014,11.7,999.0
22874,15.0,2.2,163.0,83.0,0.0006,11.7,342.0
22875,24.0,2.2,166.0,100.0,0.0009,8.0,569.0
22876,24.0,2.2,46.0,91.0,0.0012,8.0,204.0
22877,10.0,0.97,85.0,165.0,0.0013,11.7,560.0
22878,20.0,2.2,250.0,85.0,0.0006,8.0,576.0
22879,13.0,2.2,40.0,116.0,0.0004,8.0,202.0
22880,29.0,2.2,211.0,107.0,0.0006,11.7,573.0
22881,20.0,0.97,134.0,64.0,0.0013,11.7,222.0
22882,23.0,0.97,126.0,118.0,0.0023,11.7,505.0
22883,25.0,2.2,108.0,130.0,0.0003,11.7,382.0
22884,19.0,2.2,36.0,128.0,0.0015,8.0,327.0
22885,8.0,2.2,80.0,120.0,0.0018,11.7,434.0
22886,13.0,2.2,231.0,171.0,0.0007,11.7,1289.0
22887,20.0,0.97,241.0,125.0,0.0018,11.7,841.0
22888,23.0,0.97,46.0,91.0,0.0005,11.7,113.0
22889,15.0,2.2,209.0,151.0,0.0011,11.7,1107.0
22890,6.0,2.2,24.0,174.0,0.0012,11.7,320.0
22891,6.0,2.2,212.0,102.0,0.0002,11.7,212.0
22892,12.0,0.97,204.0,157.0,0.0006,8.0,684.0
22893,28.0,2.2,205.0,65.0,0.0008,8.0,384.0
22894,17.0,2.2,121.0,100.0,0.0022,8.0,566.0
22895,19.0,0.97,102.0,178.0,0.0004,11.7,520.0
22896,14.0,2.2,244.0,126.0,0.0006,11.7,802.0
22897,24.0,2.2,217.0,129.0,0.0012,8.0,1110.0
22898,11.0,2.2,46.0,121.0,0.0008,8.0,292.0
22899,12.0,2.2,250.0,158.0,0.0011,8.0,1685.0
22900,29.0,2.2,112.0,125.0,0.0015,11.7,562.0
22901,21.0,0.97,90.0,63.0,0.0016,11.7,162.0
22902,6.0,0.97,193.0,80.0,0.0017,11.7,193.0
22903,19.0,0.97,138.0,108.0,0.0022,8.0,567.0
22904,7.0,0.97,86.0,144.0,0.0006,11.7,211.0
22905,29.0,0.97,212.0,77.0,0.0003,8.0,349.0
22906,29.0,0.97,183.0,164.0,0.0015,8.0,1242.0
22907,19.0,0.97,39.0,155.0,0.0016,8.0,388.0
22908,18.0,0.97,147.0,114.0,0.0015,11.7,484.0
22909,25.0,0.97,210.0,177.0,0.0018,8.0,1650.0
22910,30.0,0.97,61.0,172.0,0.0017,11.7,516.0
22911,22.0,2.2,157.0,119.0,0.0015,11.7,666.0
22912,6.0,0.97,137.0,75.0,0.0022,11.7,163.0
22913,27.0,2.2,64.0,69.0,0.0002,8.0,122.0
22914,27.0,0.97,70.0,82.0,0.0014,8.0,203.0
22915,30.0,0.97,32.0,154.0,0.0016,11.7,265.0
22916,18.0,0.97,141.0,167.0,0.0005,11.7,632.0
22917,7.0,2.2,201.0,64.0,0.001,8.0,201.0
22918,13.0,0.97,46.0,63.0,0.0008,8.0,94.0
22919,22.0,0.97,104.0,163.0,0.0023,11.7,747.0
22920,13.0,2.2,23.0,180.0,0.0016,11.7,364.0
22921,19.0,0.97,167.0,174.0,0.001,8.0,1146.0
22922,16.0,0.97,15.0,139.0,0.0022,11.7,143.0
22923,12.0,0.97,41.0,83.0,0.0019,8.0,148.0
22924,12.0,2.2,90.0,110.0,0.0017,11.7,404.0
22925,15.0,2.2,217.0,128.0,0.0016,11.7,964.0
22926,25.0,2.2,65.0,106.0,0.0017,8.0,370.0
22927,30.0,0.97,150.0,77.0,0.0023,11.7,325.0
22928,22.0,0.97,88.0,158.0,0.0009,8.0,597.0
22929,22.0,0.97,118.0,115.0,0.0003,8.0,339.0
22930,19.0,2.2,185.0,121.0,0.0019,8.0,1011.0
22931,29.0,2.2,184.0,162.0,0.0012,11.7,1164.0
22932,16.0,0.97,18.0,179.0,0.0016,11.7,234.0
22933,29.0,0.97,183.0,144.0,0.0013,8.0,958.0
22934,14.0,0.97,78.0,113.0,0.0002,8.0,166.0
22935,26.0,2.2,90.0,158.0,0.0002,11.7,406.0
22936,9.0,2.2,172.0,71.0,0.0013,8.0,362.0
22937,13.0,2.2,44.0,82.0,0.0011,11.7,136.0
22938,15.0,0.97,71.0,115.0,0.0001,11.7,107.0
22939,9.0,2.2,63.0,87.0,0.0004,11.7,149.0
22940,8.0,2.2,218.0,151.0,0.0007,8.0,783.0
22941,12.0,2.2,110.0,83.0,0.0019,11.7,318.0
22942,17.0,2.2,60.0,66.0,0.0006,8.0,136.0
22943,20.0,0.97,120.0,141.0,0.0018,11.7,605.0
22944,7.0,0.97,127.0,114.0,0.0002,8.0,127.0
22945,29.0,0.97,94.0,93.0,0.0019,11.7,273.0
22946,15.0,2.2,138.0,146.0,0.001,11.7,755.0
22947,15.0,2.2,201.0,77.0,0.0007,8.0,443.0
22948,6.0,2.2,47.0,119.0,0.0005,11.7,171.0
22949,28.0,2.2,39.0,84.0,0.0014,8.0,166.0
22950,16.0,0.97,95.0,73.0,0.0004,11.7,154.0
22951,18.0,0.97,204.0,82.0,0.0005,8.0,349.0
22952,25.0,0.97,39.0,69.0,0.0021,8.0,112.0
22953,29.0,2.2,110.0,93.0,0.001,8.0,385.0
22954,25.0,0.97,127.0,90.0,0.0011,11.7,295.0
22955,9.0,0.97,48.0,142.0,0.0013,11.7,288.0
22956,8.0,0.97,235.0,120.0,0.0005,8.0,235.0
22957,20.0,2.2,231.0,65.0,0.0014,8.0,468.0
22958,24.0,0.97,120.0,71.0,0.0004,11.7,187.0
22959,28.0,0.97,92.0,152.0,0.001,11.7,480.0
22960,16.0,0.97,162.0,89.0,0.001,8.0,405.0
22961,27.0,0.97,35.0,61.0,0.0023,11.7,76.0
